generation,label_bal,color_bal
0,0.415,0.516
1,0.457,0.512
2,0.405,0.509
3,0.44,0.505
4,0.419,0.516
5,0.437,0.525
6,0.409,0.494
7,0.362,0.533
8,0.396,0.517
9,0.412,0.512
10,0.406,0.503
11,0.408,0.502
12,0.389,0.509
13,0.429,0.519
14,0.416,0.506
15,0.438,0.489
16,0.39,0.49
17,0.433,0.476
18,0.376,0.499
19,0.39,0.518
20,0.434,0.49
21,0.392,0.521
22,0.397,0.542
23,0.425,0.496
24,0.429,0.517
25,0.414,0.52
26,0.384,0.554
27,0.453,0.495
28,0.427,0.528
29,0.44,0.508
30,0.411,0.517
31,0.461,0.497
32,0.465,0.497
33,0.453,0.489
34,0.424,0.484
35,0.417,0.504
36,0.389,0.492
37,0.403,0.516
38,0.415,0.514
39,0.428,0.51
