generation,label_bal,color_bal
0,0.527,0.5
1,0.537,0.517
2,0.559,0.503
3,0.519,0.521
4,0.567,0.527
5,0.565,0.548
6,0.605,0.527
7,0.676,0.525
8,0.698,0.532
9,0.704,0.551
10,0.775,0.518
11,0.831,0.521
12,0.889,0.53
13,0.923,0.538
14,0.971,0.546
15,0.987,0.556
16,0.995,0.535
17,0.998,0.575
18,1.0,0.512
19,0.999,0.543
20,0.994,0.537
21,0.999,0.551
22,1.0,0.536
23,0.999,0.522
24,0.999,0.567
25,0.995,0.541
26,0.998,0.543
27,0.989,0.54
28,0.994,0.532
29,0.988,0.535
30,0.998,0.53
31,0.991,0.525
32,0.989,0.528
33,0.993,0.568
34,0.994,0.512
35,0.983,0.516
36,0.993,0.504
37,0.968,0.503
38,0.972,0.511
39,0.986,0.518
