proba_0,proba_1,generation
0.99469966,0.9963039,0
0.9945228,0.9950355,1
0.9948972,0.9940194,2
0.995166,0.9980015,3
0.9955886,0.9943034,4
0.99612343,0.9943478,5
0.99245036,0.99674803,6
0.99559534,0.9941906,7
0.9937992,0.9936096,8
0.9962165,0.9964597,9
0.99540514,0.995355,10
0.993009,0.9932094,11
0.99571586,0.997442,12
0.99847686,0.9967051,13
0.996763,0.9981522,14
0.9953979,0.99687153,15
0.9932849,0.99494183,16
0.99615973,0.9939883,17
0.99821025,0.99516207,18
0.99606806,0.99667764,19
0.9972272,0.9961172,20
0.99473155,0.9922863,21
0.9958345,0.9950614,22
0.99781567,0.9935555,23
0.99514264,0.99725723,24
0.99690765,0.99593574,25
0.9967356,0.99726737,26
0.9960188,0.995129,27
0.99553645,0.99569637,28
0.99435276,0.99650806,29
0.99783576,0.99715805,30
0.9936121,0.9961607,31
0.99552333,0.9965634,32
0.99717146,0.9919968,33
0.995164,0.9947638,34
0.99392945,0.99615633,35
0.9921113,0.99667007,36
0.9972137,0.9926735,37
0.9978603,0.9946941,38
0.99375975,0.99497104,39
0.99388325,0.9966383,40
