generation,epoch,gen_loss
0,0,75270.7572793766
0,10,27300.52803132972
0,20,26367.106365593114
1,0,74913.65644929848
1,10,31708.28032326212
1,20,31154.524593431124
2,0,77080.69905931123
2,10,33950.38349011479
2,20,33521.87054567921
3,0,70162.05779655612
3,10,35318.71041932398
3,20,35103.306401466834
4,0,70878.42323022959
4,10,37022.58912627551
4,20,36751.012874681124
5,0,71999.92637914541
5,10,38110.086894132655
5,20,37996.50669642857
6,0,70239.53429926658
6,10,37601.807118941324
6,20,37504.37468112245
7,0,69696.68470982143
7,10,38681.90999681123
7,20,38538.77923708546
8,0,74169.4827208227
8,10,39206.48993542729
8,20,39167.78280452806
9,0,72190.13462611607
9,10,39692.7894013074
9,20,39610.33840880102
10,0,69372.19429607781
10,10,40274.09317203444
10,20,40217.001933195155
11,0,70678.85373485331
11,10,40686.78326291454
11,20,40630.99290497449
12,0,71097.86407844388
12,10,40676.3310945472
12,20,40545.2161591199
13,0,64732.0511200574
13,10,40807.097576530614
13,20,40793.9921875
14,0,69346.59532445791
14,10,40376.978276466834
14,20,40342.007732780614
15,0,66695.36475605867
15,10,39642.1337492028
15,20,39594.23078762755
16,0,64798.880680006376
16,10,39529.3495695153
16,20,39568.93176020408
17,0,62446.13319116709
17,10,39924.92269212373
17,20,39928.533701371176
18,0,63440.289082429845
18,10,40014.05598294005
18,20,40011.658482142855
19,0,66683.96299027423
19,10,39881.326650191324
19,20,39856.375019929845
20,0,66684.22560586735
20,10,39982.84369021046
20,20,39983.69840162627
21,0,65037.843311543365
21,10,39825.347935267855
21,20,39821.34749681123
22,0,66198.56525031888
22,10,39389.54264987245
22,20,39339.34797512755
23,0,66795.10301737883
23,10,39303.976582429845
23,20,39288.422373246176
24,0,66103.46189413265
24,10,39935.87049585459
24,20,39914.74079241072
25,0,61013.8163663903
25,10,39550.72239716199
25,20,39509.8326690051
26,0,65917.09088010204
26,10,40321.24322385204
26,20,40274.21037946428
27,0,61725.67247289541
27,10,40414.4678132972
27,20,40411.153758769135
28,0,65146.09602200255
28,10,40421.89736128826
28,20,40394.121332908166
29,0,60749.14341517857
29,10,40284.521962691324
29,20,40307.70984135842
30,0,64577.980249521686
30,10,39750.20471938775
30,20,39740.01819595025
31,0,63869.54043765944
31,10,39591.80703922194
31,20,39605.11142777424
32,0,64512.812320631376
32,10,39761.130321269135
32,20,39722.49758848852
33,0,61022.62145248725
33,10,39155.66035554847
33,20,39131.43785873725
34,0,64285.08567841199
34,10,39076.1943359375
34,20,39055.9280731824
35,0,65820.99166932398
35,10,39485.576191804845
35,20,39463.361826371176
36,0,62831.83555883291
36,10,39766.91015625
36,20,39754.02600845025
37,0,65430.96051897322
37,10,40119.88952885842
37,20,40102.36178651148
38,0,65021.60592713648
38,10,40076.99788743623
38,20,40030.907405931124
39,0,59715.34972895408
39,10,40237.32360092475
39,20,40211.17916932398
