generation,label_bal,color_bal
0,0.539,0.499
1,0.584,0.515
2,0.574,0.524
3,0.657,0.503
4,0.709,0.507
5,0.75,0.474
6,0.786,0.502
7,0.827,0.467
8,0.828,0.513
9,0.839,0.474
10,0.885,0.512
11,0.882,0.5
12,0.906,0.521
13,0.909,0.507
14,0.921,0.531
15,0.958,0.515
16,0.966,0.509
17,0.972,0.511
18,0.985,0.526
19,0.984,0.5
20,0.996,0.518
21,1.0,0.498
22,0.997,0.512
23,0.997,0.52
24,1.0,0.481
25,0.999,0.514
26,0.999,0.508
27,1.0,0.484
28,0.999,0.463
29,1.0,0.507
30,0.998,0.49
31,0.998,0.498
32,1.0,0.48
33,0.999,0.489
34,1.0,0.485
35,0.998,0.496
36,0.997,0.494
37,0.997,0.516
38,0.999,0.501
39,0.998,0.514
