proba_0,proba_1,generation
0.9839372,0.9992136,0
0.9867426,0.99785185,1
0.99382114,0.99875677,2
0.9885769,0.9982062,3
0.9978557,0.99936765,4
0.992625,0.99818,5
0.9954921,0.9987064,0
0.9881375,0.9996545,1
0.9894681,0.9987946,2
0.98174685,0.997462,3
0.98513645,0.99882627,4
0.97810304,0.99934393,5
0.9954921,0.9987064,0
0.9881375,0.9996545,1
0.9894683,0.9987946,2
0.98174673,0.997462,3
0.9851364,0.99882627,4
0.97810304,0.99934393,5
0.9954921,0.9987064,0
0.9881375,0.9996545,1
0.9894682,0.9987946,2
0.98174673,0.997462,3
0.98513645,0.99882627,4
0.97810304,0.99934393,5
0.98975444,0.99870354,6
0.9798641,0.9977885,7
nan,1.0,0
nan,1.0,1
0.9925917,0.99082327,0
0.9909403,0.9918096,1
0.99010223,0.9899054,2
0.9938388,0.9889343,3
0.9932476,0.9877625,4
0.9907583,0.99139476,5
0.9910712,0.9895074,6
0.99100363,0.9939043,7
0.9903807,0.99143136,8
0.9916087,0.98863155,9
0.99096155,0.99451196,10
0.9919208,0.9907965,11
0.9930655,0.99230754,12
0.9840018,0.9911489,13
0.99093693,0.99299324,14
0.9934179,0.9888202,15
0.9944196,0.9918197,16
0.99334055,0.99364454,17
0.99042606,0.9913964,18
0.9894608,0.991592,19
0.9930841,0.9866739,20
0.9920432,0.9931692,21
0.98809063,0.9931882,22
0.9926074,0.9916557,23
0.9915779,0.99283415,24
0.994116,0.9923214,25
0.9917255,0.99309176,26
0.99166334,0.9882129,27
0.9927227,0.9904318,28
0.9920015,0.99352926,29
0.986713,0.988112,30
0.9912567,0.9940708,31
0.9924423,0.99398416,32
0.9894587,0.990018,33
0.99197096,0.990406,34
0.9910835,0.99096733,35
0.9920731,0.98477787,36
0.98966044,0.99076617,37
0.9910262,0.99052924,38
0.9928476,0.98817635,39
0.99310917,0.9942749,40
0.99777234,0.9947423,0
0.9992954,0.99579203,1
0.9966746,0.99935055,2
0.99903715,0.9969887,3
0.9983795,0.9982937,4
0.9980887,0.99812293,5
0.99830055,0.99653506,6
0.9971066,0.9980242,7
0.997209,0.99887455,8
0.9986726,0.9989429,9
