generation,label_bal,color_bal
0,0.528,0.539
1,0.538,0.519
2,0.478,0.527
3,0.561,0.505
4,0.568,0.478
5,0.549,0.517
6,0.538,0.522
7,0.514,0.51
8,0.523,0.526
9,0.501,0.513
10,0.531,0.496
11,0.561,0.522
12,0.531,0.518
13,0.534,0.534
14,0.538,0.518
15,0.523,0.512
16,0.528,0.532
17,0.515,0.495
18,0.504,0.495
19,0.532,0.496
20,0.538,0.516
21,0.548,0.531
22,0.542,0.5
23,0.512,0.511
24,0.506,0.535
25,0.516,0.519
26,0.536,0.505
27,0.513,0.513
28,0.567,0.491
29,0.518,0.508
30,0.513,0.503
31,0.504,0.522
32,0.502,0.514
33,0.553,0.526
34,0.518,0.49
35,0.519,0.52
36,0.513,0.498
37,0.535,0.478
38,0.547,0.502
39,0.511,0.499
