generation,label_bal,color_bal
0,0.549,0.501
1,0.542,0.519
2,0.576,0.504
3,0.555,0.52
4,0.606,0.527
5,0.616,0.553
6,0.65,0.539
7,0.679,0.526
8,0.723,0.534
9,0.755,0.551
10,0.793,0.523
11,0.881,0.522
12,0.913,0.535
13,0.948,0.556
14,0.967,0.553
15,0.983,0.571
16,1.0,0.544
17,1.0,0.585
18,1.0,0.521
19,1.0,0.556
20,1.0,0.553
21,1.0,0.558
22,1.0,0.547
23,1.0,0.531
24,1.0,0.545
25,1.0,0.558
26,1.0,0.554
27,1.0,0.553
28,1.0,0.538
29,1.0,0.551
30,1.0,0.539
31,1.0,0.525
32,1.0,0.541
33,1.0,0.547
34,1.0,0.576
35,1.0,0.576
36,1.0,0.565
37,1.0,0.586
38,1.0,0.56
39,1.0,0.581
