generation,label_bal,color_bal
0,0.583,0.483
1,0.615,0.525
2,0.682,0.505
3,0.698,0.511
4,0.786,0.481
5,0.776,0.499
6,0.819,0.492
7,0.834,0.483
8,0.869,0.509
9,0.897,0.543
10,0.923,0.516
11,0.932,0.497
12,0.936,0.531
13,0.947,0.516
14,0.942,0.517
15,0.941,0.509
16,0.936,0.516
17,0.931,0.504
18,0.923,0.518
19,0.894,0.519
20,0.912,0.525
21,0.923,0.509
22,0.921,0.52
23,0.932,0.492
24,0.927,0.519
25,0.926,0.51
26,0.937,0.525
27,0.921,0.528
28,0.96,0.53
29,0.948,0.548
30,0.949,0.496
31,0.957,0.522
32,0.946,0.521
33,0.978,0.496
34,0.977,0.495
35,0.976,0.497
36,0.985,0.482
37,0.98,0.514
38,0.977,0.553
39,0.977,0.562
