generation,label_bal,color_bal
0,0.54,0.498
1,0.57,0.518
2,0.559,0.503
3,0.558,0.505
4,0.609,0.507
5,0.594,0.531
6,0.636,0.513
7,0.659,0.498
8,0.687,0.541
9,0.696,0.528
10,0.751,0.508
11,0.817,0.51
12,0.889,0.52
13,0.93,0.524
14,0.995,0.534
15,1.0,0.546
16,0.999,0.527
17,1.0,0.566
18,1.0,0.507
19,1.0,0.54
20,1.0,0.535
21,1.0,0.547
22,1.0,0.533
23,1.0,0.516
24,1.0,0.557
25,1.0,0.533
26,1.0,0.558
27,1.0,0.528
28,1.0,0.534
29,1.0,0.553
30,1.0,0.523
31,1.0,0.526
32,1.0,0.521
33,1.0,0.53
34,1.0,0.516
35,1.0,0.488
36,1.0,0.525
37,1.0,0.537
38,1.0,0.521
39,1.0,0.531
