generation,label_bal,color_bal
0,0.555,0.49
1,0.56,0.492
2,0.6,0.51
3,0.624,0.504
4,0.651,0.48
5,0.67,0.496
6,0.724,0.498
7,0.799,0.474
8,0.787,0.474
9,0.856,0.495
10,0.889,0.459
11,0.909,0.473
12,0.953,0.46
13,0.991,0.439
14,1.0,0.44
15,1.0,0.457
16,1.0,0.47
17,1.0,0.423
18,1.0,0.451
19,1.0,0.456
20,1.0,0.451
21,1.0,0.434
22,1.0,0.45
23,1.0,0.447
24,1.0,0.453
25,1.0,0.462
26,1.0,0.463
27,1.0,0.461
28,1.0,0.414
29,1.0,0.436
30,1.0,0.393
31,1.0,0.403
32,1.0,0.423
33,1.0,0.468
34,1.0,0.448
35,1.0,0.481
36,1.0,0.427
37,1.0,0.431
38,1.0,0.441
39,1.0,0.42
