generation,label_bal,color_bal
0,0.412,0.483
1,0.44,0.523
2,0.399,0.523
3,0.406,0.531
4,0.317,0.543
5,0.334,0.525
6,0.272,0.536
7,0.305,0.521
8,0.279,0.515
9,0.256,0.523
10,0.257,0.512
11,0.245,0.514
12,0.198,0.517
13,0.191,0.535
14,0.206,0.539
15,0.214,0.516
16,0.224,0.53
17,0.233,0.544
18,0.286,0.522
19,0.274,0.539
20,0.251,0.563
21,0.273,0.515
22,0.243,0.514
23,0.228,0.54
24,0.272,0.528
25,0.226,0.548
26,0.195,0.56
27,0.242,0.492
28,0.223,0.541
29,0.238,0.528
30,0.22,0.548
31,0.237,0.52
32,0.205,0.503
33,0.182,0.534
34,0.222,0.511
35,0.192,0.528
36,0.177,0.509
37,0.184,0.498
38,0.172,0.497
39,0.161,0.534
