generation,label_bal,color_bal
0,0.477,0.487
1,0.53,0.516
2,0.497,0.499
3,0.502,0.489
4,0.524,0.515
5,0.523,0.492
6,0.495,0.534
7,0.53,0.488
8,0.514,0.488
9,0.506,0.489
10,0.529,0.517
11,0.531,0.512
12,0.476,0.531
13,0.507,0.499
14,0.514,0.465
15,0.507,0.544
16,0.557,0.485
17,0.513,0.483
18,0.518,0.507
19,0.529,0.509
20,0.51,0.515
21,0.534,0.515
22,0.491,0.508
23,0.505,0.49
24,0.534,0.519
25,0.517,0.506
26,0.473,0.508
27,0.518,0.521
28,0.5,0.518
29,0.522,0.502
30,0.531,0.516
31,0.507,0.513
32,0.494,0.487
33,0.535,0.494
34,0.509,0.507
35,0.517,0.527
36,0.521,0.504
37,0.517,0.479
38,0.521,0.514
39,0.508,0.54
