generation,label_bal,color_bal
0,0.639,0.493
1,0.703,0.467
2,0.7,0.474
3,0.735,0.465
4,0.751,0.495
5,0.749,0.5
6,0.761,0.52
7,0.746,0.5
8,0.797,0.465
9,0.792,0.48
10,0.814,0.476
11,0.791,0.476
12,0.812,0.459
13,0.801,0.505
14,0.791,0.491
15,0.802,0.483
16,0.788,0.487
17,0.775,0.53
18,0.77,0.504
19,0.749,0.505
20,0.808,0.495
21,0.781,0.485
22,0.795,0.484
23,0.811,0.499
24,0.804,0.497
25,0.822,0.485
26,0.801,0.499
27,0.814,0.517
28,0.81,0.521
29,0.806,0.508
30,0.794,0.509
31,0.769,0.51
32,0.824,0.501
33,0.807,0.482
34,0.801,0.513
35,0.831,0.492
36,0.814,0.495
37,0.823,0.497
38,0.827,0.513
39,0.819,0.495
