generation,label_bal,color_bal
0,0.372,0.482
1,0.417,0.513
2,0.456,0.526
3,0.461,0.51
4,0.493,0.474
5,0.512,0.48
6,0.52,0.505
7,0.561,0.509
8,0.602,0.493
9,0.677,0.486
10,0.7,0.464
11,0.755,0.481
12,0.745,0.486
13,0.745,0.51
14,0.734,0.487
15,0.765,0.467
16,0.729,0.5
17,0.691,0.494
18,0.679,0.472
19,0.751,0.48
20,0.751,0.476
21,0.777,0.464
22,0.703,0.472
23,0.759,0.472
24,0.788,0.499
25,0.722,0.469
26,0.794,0.471
27,0.75,0.519
28,0.788,0.438
29,0.815,0.471
30,0.758,0.489
31,0.796,0.477
32,0.786,0.464
33,0.809,0.461
34,0.821,0.487
35,0.861,0.478
36,0.874,0.451
37,0.891,0.411
38,0.864,0.425
39,0.873,0.437
