generation,label_bal,color_bal
0,0.62,0.515
1,0.684,0.493
2,0.738,0.461
3,0.712,0.499
4,0.779,0.498
5,0.748,0.491
6,0.79,0.494
7,0.802,0.528
8,0.866,0.515
9,0.888,0.51
10,0.916,0.498
11,0.927,0.54
12,0.947,0.495
13,0.959,0.48
14,0.974,0.5
15,0.977,0.483
16,0.989,0.5
17,0.998,0.504
18,1.0,0.519
19,1.0,0.483
20,1.0,0.493
21,1.0,0.466
22,1.0,0.467
23,1.0,0.462
24,1.0,0.456
25,1.0,0.459
26,1.0,0.486
27,1.0,0.482
28,1.0,0.483
29,1.0,0.481
30,1.0,0.476
31,1.0,0.487
32,1.0,0.513
33,1.0,0.465
34,1.0,0.47
35,1.0,0.462
36,1.0,0.443
37,1.0,0.49
38,1.0,0.44
39,1.0,0.477
