generation,label_bal,color_bal
0,0.45,0.49
1,0.47,0.47
2,0.5,0.55
3,0.46,0.52
4,0.61,0.5
5,0.67,0.37
6,0.83,0.49
7,0.79,0.56
8,0.97,0.44
9,1.0,0.53
10,0.98,0.45
11,1.0,0.53
12,0.97,0.57
13,0.98,0.48
14,0.97,0.49
15,0.98,0.54
16,0.99,0.62
17,1.0,0.5
18,1.0,0.56
19,1.0,0.57
20,1.0,0.56
21,1.0,0.65
22,0.99,0.53
23,0.99,0.51
24,1.0,0.53
25,0.99,0.61
26,1.0,0.57
27,0.99,0.68
28,1.0,0.54
29,1.0,0.53
30,1.0,0.56
31,0.99,0.52
32,1.0,0.51
33,0.99,0.58
34,0.99,0.56
35,0.98,0.44
36,0.99,0.6
37,0.9,0.61
38,0.97,0.57
39,0.9,0.64
