generation,label_bal,color_bal
0,0.534,0.5
1,0.585,0.534
2,0.661,0.517
3,0.677,0.551
4,0.721,0.507
5,0.756,0.548
6,0.79,0.552
7,0.83,0.537
8,0.856,0.561
9,0.87,0.545
10,0.893,0.562
11,0.883,0.56
12,0.913,0.55
13,0.924,0.569
14,0.935,0.575
15,0.977,0.531
16,1.0,0.551
17,1.0,0.559
18,1.0,0.566
19,1.0,0.564
20,1.0,0.557
21,1.0,0.554
22,1.0,0.57
23,1.0,0.571
24,1.0,0.594
25,1.0,0.579
26,1.0,0.578
27,1.0,0.561
28,1.0,0.576
29,1.0,0.573
30,1.0,0.575
31,1.0,0.585
32,1.0,0.561
33,1.0,0.595
34,1.0,0.59
35,1.0,0.583
36,1.0,0.574
37,1.0,0.603
38,1.0,0.612
39,1.0,0.578
