proba_0,proba_1,generation
0.9978798,0.99562466,0
0.9968462,0.99575883,1
0.99677134,0.9938697,2
0.998168,0.9939265,3
0.994715,0.99535924,4
0.9970282,0.9941412,5
0.9940603,0.9939154,6
0.99550116,0.99528867,7
0.99550396,0.99261,8
0.9951366,0.99466026,9
0.99046636,0.99169326,10
0.99337083,0.9952854,11
0.99515593,0.9962839,12
0.99681,0.99444324,13
0.9955614,0.9926208,14
0.9948454,0.99497116,15
0.9944929,0.99536943,16
0.9938115,0.9941295,17
0.99573463,0.9948781,18
0.99633646,0.9936447,19
0.9948176,0.9984089,20
0.9932695,0.99462324,21
0.9957614,0.9958593,22
0.99657416,0.99604386,23
0.99459994,0.99437135,24
0.9922899,0.9957752,25
0.99529374,0.9975227,26
0.9971956,0.9949889,27
0.9939749,0.9961813,28
0.99588,0.9933949,29
0.9951784,0.9957664,30
0.9935717,0.99600935,31
0.9934852,0.9963297,32
0.9960194,0.99412817,33
0.9942829,0.9955234,34
0.9978171,0.9963483,35
0.99460626,0.9931905,36
0.99221325,0.9958186,37
0.99577665,0.99578506,38
0.9954119,0.99140745,39
0.9965834,0.99243796,40
